id|code|category|make|model|year|color|price|currency|update_date|create_date
918|50436-6624|High|Ford|Taurus|1990|Khaki|214962|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
919|41163-647|High|Mazda|626|2000|Indigo|241094|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
920|0135-0098|Medium|Fiat|500|2012|Green|230568|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
921|36987-1279|Low|Suzuki|Vitara|1999|Maroon|228445|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
922|57896-763|Medium|Saturn|S-Series|1994|Goldenrod|215614|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
923|68428-137|High|Nissan|350Z|2007|Puce|270070|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
924|17856-0205|Medium|Mercury|Grand Marquis|2007|Indigo|236899|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
925|0378-7003|Low|Dodge|Magnum|2006|Aquamarine|301585|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
926|63323-330|Low|Oldsmobile|Achieva|1992|Goldenrod|253411|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
927|13537-526|Low|Mazda|MX-5|2005|Purple|243071|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
928|36987-2881|Low|Dodge|Caravan|1998|Blue|222955|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
929|58232-0032|High|Suzuki|SX4|2009|Goldenrod|262311|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
930|68180-590|Low|Acura|SLX|1997|Purple|216052|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
931|0641-6014|Medium|Lamborghini|Diablo|1994|Orange|231951|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
932|49288-0212|Low|Nissan|240SX|1995|Fuscia|260077|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
933|0904-5497|High|Dodge|Ram Van 3500|2002|Indigo|256691|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
934|63550-158|Low|Chevrolet|Corvette|1962|Fuscia|236397|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
935|60505-3145|High|Ford|LTD Crown Victoria|1985|Mauv|271371|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
936|55289-773|High|Lincoln|Navigator L|2012|Teal|247297|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
937|0009-0068|Low|GMC|Yukon XL 2500|2002|Pink|248503|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
938|36987-2378|High|Mitsubishi|Mighty Max|1994|Khaki|261765|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
939|52686-324|Medium|Mazda|Tribute|2002|Turquoise|221338|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
940|59779-075|Medium|BMW|1 Series|2009|Mauv|272360|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
941|42291-641|Medium|BMW|745|2004|Violet|234545|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
942|11822-4591|Low|Dodge|Ram 2500 Club|1999|Crimson|274612|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
943|37000-829|Medium|Studebaker|Avanti|1961|Orange|267084|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
944|49288-0020|Medium|Cadillac|CTS|2012|Khaki|254550|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
945|0517-0746|Low|GMC|Canyon|2012|Blue|272529|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
946|63874-230|High|Mercury|Cougar|1967|Indigo|239706|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
947|0363-0766|Medium|Jeep|Grand Cherokee|2005|Orange|248181|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
948|55301-667|Low|Chevrolet|Malibu|2011|Aquamarine|263884|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
949|0075-8004|Medium|Audi|A6|2012|Crimson|231038|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
950|0228-3059|Low|Hyundai|Sonata|2000|Red|227650|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
951|36987-1714|Medium|BMW|6 Series|2005|Blue|262551|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
952|53329-207|Low|Suzuki|Equator|2011|Green|227423|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
953|63824-192|High|GMC|Savana 2500|2001|Violet|220112|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
954|0363-0345|Medium|Audi|A8|1999|Indigo|238917|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
955|54868-4801|Medium|Cadillac|DTS|2008|Indigo|225589|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
956|68151-4290|Medium|Hummer|H1|2004|Crimson|271680|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
957|49999-152|Medium|Dodge|Ram|2010|Blue|257013|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
958|52512-501|Low|Mazda|Millenia|1996|Fuscia|272875|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
959|47682-578|Medium|Chevrolet|Sportvan G10|1992|Turquoise|245275|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
960|11673-246|Medium|Pontiac|Vibe|2008|Aquamarine|261774|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
961|67253-660|Medium|Buick|Regal|1986|Yellow|238893|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
962|66129-140|High|Chrysler|Town & Country|2005|Teal|244432|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
963|0115-1329|Medium|Porsche|928|1995|Turquoise|236263|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
964|54061-101|High|Suzuki|SX4|2008|Goldenrod|278840|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
965|61328-004|Medium|Volvo|C70|2001|Teal|242012|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
966|36987-1289|High|Pontiac|Vibe|2007|Orange|240086|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
967|0603-5092|Low|Saab|900|1994|Mauv|240375|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
968|36987-1312|Medium|Buick|Century|1995|Blue|253955|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
969|16590-234|High|Acura|TL|1999|Violet|245990|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
970|59779-761|High|BMW|8 Series|1993|Goldenrod|258742|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
971|61010-8600|Medium|Kia|Sportage|2001|Khaki|239104|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
972|0093-7370|High|Chevrolet|S10|1993|Violet|200186|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
973|0024-0590|Medium|Ford|F250|2010|Khaki|250395|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
974|0179-1957|Low|Chrysler|Sebring|2008|Orange|248077|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
975|43063-191|High|Saturn|L-Series|2000|Goldenrod|238569|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
976|68016-407|Medium|Maybach|62|2010|Green|261967|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
977|47682-903|Low|Infiniti|QX|2009|Yellow|256066|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
978|10348-010|Low|Chevrolet|Astro|1997|Crimson|276264|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
979|76457-004|Low|Ford|F250|2005|Red|282203|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
980|76161-001|High|Nissan|Xterra|2011|Aquamarine|221722|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
981|55111-372|Low|Mazda|RX-7|1990|Puce|271138|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
982|42254-146|Low|Chevrolet|Suburban 2500|1994|Violet|245015|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
983|59746-317|Low|Cadillac|DeVille|2005|Khaki|269615|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
984|59262-348|Low|Lexus|ES|2005|Indigo|252757|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
985|36987-2460|Low|Dodge|Dakota|1993|Pink|252539|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
986|61995-2393|Medium|Nissan|Altima|2003|Aquamarine|245005|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
987|68196-604|Low|Pontiac|Fiero|1987|Red|274131|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
988|64896-692|High|Chevrolet|Camaro|2011|Indigo|293102|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
989|51621-034|High|Nissan|Frontier|2006|Yellow|235866|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
990|43353-035|Low|Ford|E-Series|1988|Crimson|234191|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
991|47682-220|High|Volkswagen|CC|2010|Violet|235832|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
992|68788-8999|High|Kia|Forte|2011|Teal|260191|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
993|63672-0015|High|Toyota|Camry|1995|Purple|238723|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
994|68084-013|Medium|Toyota|MR2|1993|Puce|256184|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
995|44237-100|High|Porsche|911|2003|Maroon|236594|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
996|47335-231|Medium|Oldsmobile|Silhouette|1994|Orange|248643|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
997|43419-029|Low|Dodge|Ram Van 1500|2001|Yellow|224675|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
998|10812-386|Medium|Ford|Focus ST|2013|Green|211233|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
999|0591-0517|High|Subaru|Forester|2008|Crimson|258381|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
1000|64117-292|Low|Dodge|Viper|2009|Mauv|264182|USD|2017-12-31 00:00:00|2017-12-31 00:00:00
